iter	Passed	Remaining
752	8277	2715
753	8287	2703
754	8298	2692
755	8308	2681
756	8318	2670
757	8327	2658
758	8338	2647
759	8348	2636
760	8358	2625
761	8366	2613
762	8376	2601
763	8386	2590
764	8397	2579
765	8407	2568
766	8417	2556
767	8426	2545
768	8437	2534
769	8447	2523
770	8456	2511
771	8467	2500
772	8476	2489
773	8485	2477
774	8497	2466
775	8509	2456
776	8520	2445
777	8530	2434
778	8540	2422
779	8549	2411
780	8558	2399
781	8569	2388
782	8579	2377
783	8588	2366
784	8599	2355
785	8609	2344
786	8618	2332
787	8629	2321
788	8638	2310
789	8648	2298
790	8657	2287
791	8668	2276
792	8678	2265
793	8687	2253
794	8698	2242
795	8708	2231
796	8718	2220
797	8730	2209
798	8739	2198
799	8749	2187
800	8760	2176
801	8769	2165
802	8779	2153
803	8788	2142
804	8799	2131
805	8809	2120
806	8818	2109
807	8829	2098
808	8839	2086
809	8848	2075
810	8859	2064
811	8868	2053
812	8877	2042
813	8887	2030
814	8898	2019
815	8908	2008
816	8918	1997
817	8928	1986
818	8938	1975
819	8947	1963
820	8957	1953
821	8966	1941
822	8976	1930
823	8985	1919
824	8996	1908
825	9006	1897
826	9016	1886
827	9026	1875
828	9035	1863
829	9045	1852
830	9056	1841
831	9065	1830
832	9075	1819
833	9084	1808
834	9095	1797
835	9105	1786
836	9114	1774
837	9125	1764
838	9134	1752
839	9144	1741
840	9155	1731
841	9164	1719
842	9174	1708
843	9184	1697
844	9196	1687
845	9207	1676
846	9216	1664
847	9227	1654
848	9238	1643
849	9247	1631
850	9260	1621
851	9271	1610
852	9280	1599
853	9290	1588
854	9301	1577
855	9310	1566
856	9321	1555
857	9331	1544
858	9341	1533
859	9351	1522
860	9361	1511
861	9371	1500
862	9380	1489
863	9391	1478
864	9401	1467
865	9411	1456
866	9421	1445
867	9430	1434
868	9440	1423
869	9451	1412
870	9461	1401
871	9471	1390
872	9480	1379
873	9492	1368
874	9502	1357
875	9512	1346
876	9525	1335
877	9538	1325
878	9551	1314
879	9563	1304
880	9574	1293
881	9587	1282
882	9600	1272
883	9611	1261
884	9624	1250
885	9634	1239
886	9644	1228
887	9654	1217
888	9664	1206
889	9674	1195
890	9684	1184
891	9694	1173
892	9704	1162
893	9714	1151
894	9724	1140
895	9733	1129
896	9743	1118
897	9754	1107
898	9764	1097
899	9773	1085
900	9785	1075
901	9794	1064
902	9805	1053
903	9818	1042
904	9829	1031
905	9839	1020
906	9850	1010
907	9860	999
908	9870	988
909	9881	977
910	9891	966
911	9902	955
912	9914	944
913	9924	933
914	9935	922
915	9945	912
916	9955	901
917	9966	890
918	9978	879
919	9988	868
920	9999	857
921	10010	846
922	10020	835
923	10030	825
924	10040	814
925	10050	803
926	10060	792
927	10070	781
928	10081	770
929	10092	759
930	10101	748
931	10112	737
932	10121	726
933	10131	715
934	10138	704
935	10149	693
936	10159	683
937	10168	672
938	10180	661
939	10191	650
940	10201	639
941	10212	628
942	10222	617
943	10232	606
944	10244	596
945	10253	585
946	10264	574
947	10274	563
948	10284	552
949	10294	541
950	10304	530
951	10314	520
952	10324	509
953	10334	498
954	10344	487
955	10354	476
956	10364	465
957	10375	454
958	10384	443
959	10395	433
960	10406	422
961	10415	411
962	10426	400
963	10436	389
964	10446	378
965	10456	368
966	10466	357
967	10478	346
968	10489	335
969	10499	324
970	10509	313
971	10520	303
972	10529	292
973	10541	281
974	10551	270
975	10560	259
976	10571	248
977	10581	238
978	10592	227
979	10603	216
980	10612	205
981	10623	194
982	10634	183
983	10644	173
984	10654	162
985	10664	151
986	10675	140
987	10685	129
988	10694	118
989	10705	108
990	10716	97
991	10726	86
992	10737	75
993	10746	64
994	10756	54
995	10767	43
996	10777	32
997	10787	21
998	10797	10
999	10807	0
