iter	Passed	Remaining
771	9180	2711
772	9189	2698
773	9199	2686
774	9209	2673
775	9219	2661
776	9231	2649
777	9242	2637
778	9251	2624
779	9262	2612
780	9270	2599
781	9280	2587
782	9291	2575
783	9300	2562
784	9310	2549
785	9319	2537
786	9330	2525
787	9339	2512
788	9349	2500
789	9360	2488
790	9369	2475
791	9381	2463
792	9394	2452
793	9406	2440
794	9415	2427
795	9425	2415
796	9434	2403
797	9444	2390
798	9453	2378
799	9463	2365
800	9473	2353
801	9483	2341
802	9493	2329
803	9503	2316
804	9513	2304
805	9523	2292
806	9532	2279
807	9541	2267
808	9551	2255
809	9561	2242
810	9571	2230
811	9580	2218
812	9591	2206
813	9600	2193
814	9610	2181
815	9620	2169
816	9629	2156
817	9639	2144
818	9648	2132
819	9659	2120
820	9668	2108
821	9678	2095
822	9689	2083
823	9698	2071
824	9709	2059
825	9719	2047
826	9728	2035
827	9739	2023
828	9749	2010
829	9761	1999
830	9772	1987
831	9781	1975
832	9792	1963
833	9802	1951
834	9813	1939
835	9827	1927
836	9838	1915
837	9847	1903
838	9858	1891
839	9872	1880
840	9882	1868
841	9892	1856
842	9903	1844
843	9917	1833
844	9930	1821
845	9950	1811
846	9965	1800
847	9977	1788
848	9990	1776
849	10003	1765
850	10016	1753
851	10028	1741
852	10040	1730
853	10055	1719
854	10067	1707
855	10085	1696
856	10097	1684
857	10109	1673
858	10123	1661
859	10135	1649
860	10147	1638
861	10159	1626
862	10171	1614
863	10185	1603
864	10199	1591
865	10216	1580
866	10232	1569
867	10249	1558
868	10263	1547
869	10278	1535
870	10294	1524
871	10307	1513
872	10321	1501
873	10333	1489
874	10347	1478
875	10358	1466
876	10370	1454
877	10384	1442
878	10396	1431
879	10406	1419
880	10420	1407
881	10431	1395
882	10444	1383
883	10456	1372
884	10467	1360
885	10480	1348
886	10492	1336
887	10504	1324
888	10517	1313
889	10529	1301
890	10541	1289
891	10553	1277
892	10565	1265
893	10578	1254
894	10590	1242
895	10601	1230
896	10616	1219
897	10628	1207
898	10639	1195
899	10651	1183
900	10664	1171
901	10677	1160
902	10688	1148
903	10701	1136
904	10725	1125
905	10751	1115
906	10775	1104
907	10793	1093
908	10813	1082
909	10830	1071
910	10846	1059
911	10860	1047
912	10876	1036
913	10891	1024
914	10904	1013
915	10914	1000
916	10924	988
917	10933	976
918	10943	964
919	10953	952
920	10962	940
921	10973	928
922	10982	916
923	10993	904
924	11005	892
925	11014	880
926	11024	868
927	11033	856
928	11043	844
929	11054	832
930	11063	819
931	11075	808
932	11084	795
933	11093	783
934	11103	771
935	11113	759
936	11122	747
937	11132	735
938	11141	723
939	11151	711
940	11161	699
941	11171	687
942	11181	675
943	11191	663
944	11201	651
945	11210	639
946	11220	627
947	11229	615
948	11240	604
949	11249	592
950	11259	580
951	11269	568
952	11278	556
953	11288	544
954	11297	532
955	11307	520
956	11318	508
957	11329	496
958	11340	484
959	11350	472
960	11359	460
961	11371	449
962	11380	437
963	11389	425
964	11400	413
965	11409	401
966	11419	389
967	11428	377
968	11438	365
969	11448	354
970	11471	342
971	11495	331
972	11512	319
973	11528	307
974	11539	295
975	11549	284
976	11559	272
977	11569	260
978	11579	248
979	11588	236
980	11598	224
981	11608	212
982	11618	200
983	11628	189
984	11638	177
985	11647	165
986	11657	153
987	11667	141
988	11676	129
989	11686	118
990	11695	106
991	11706	94
992	11717	82
993	11726	70
994	11737	58
995	11746	47
996	11757	35
997	11771	23
998	11783	11
999	11793	0
